ticker,symbol,future,tframe,today,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 09:00:00,1767949200,168615.0,168925.0,167820.0,168225.0,497,5,1856
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 10:00:00,1767952800,168245.0,169440.0,168050.0,169120.0,853,5,2790
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 11:00:00,1767956400,169100.0,169495.0,168725.0,169385.0,415,5,1680
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 12:00:00,1767960000,169365.0,169620.0,169030.0,169200.0,467,5,1169
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 13:00:00,1767963600,169215.0,169585.0,169175.0,169585.0,126,5,303
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 14:00:00,1767967200,169570.0,169700.0,169405.0,169450.0,187,5,467
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 15:00:00,1767970800,169440.0,169460.0,169170.0,169310.0,82,5,141
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 16:00:00,1767974400,169300.0,169300.0,168940.0,169015.0,166,5,705
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 17:00:00,1767978000,169045.0,169075.0,168690.0,168745.0,117,5,332
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-09 18:00:00,1767981600,168675.0,168700.0,168465.0,168590.0,81,5,143
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 09:00:00,1768208400,168590.0,169070.0,168230.0,168235.0,764,5,3268
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 10:00:00,1768212000,168180.0,168525.0,167910.0,168035.0,299,5,1172
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 11:00:00,1768215600,167985.0,168750.0,167590.0,168550.0,442,5,2460
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 12:00:00,1768219200,168425.0,168885.0,168415.0,168750.0,130,5,224
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 13:00:00,1768222800,168755.0,168810.0,168485.0,168485.0,57,5,85
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 14:00:00,1768226400,168540.0,168660.0,168490.0,168660.0,33,5,44
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 15:00:00,1768230000,168670.0,168780.0,168545.0,168600.0,55,5,86
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 16:00:00,1768233600,168590.0,168690.0,168565.0,168650.0,101,5,431
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 17:00:00,1768237200,168610.0,168675.0,168360.0,168455.0,59,5,115
