ticker,symbol,future,expiry,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 11:00:00,1761130800,589140.0,589160.0,581680.0,584440.0,14914,20,104645
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 11:30:00,1761132600,584620.0,590620.0,583320.0,590420.0,9978,20,72369
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 12:00:00,1761134400,590460.0,591380.0,583580.0,584360.0,10810,20,71523
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 12:30:00,1761136200,584320.0,588100.0,583500.0,587180.0,6467,20,42262
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 13:00:00,1761138000,587100.0,589060.0,585860.0,588680.0,5043,20,31915
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 13:30:00,1761139800,588780.0,590360.0,585100.0,587160.0,8506,20,60592
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 14:00:00,1761141600,587220.0,588300.0,586100.0,586520.0,3997,20,26585
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 14:30:00,1761143400,586520.0,587960.0,584040.0,585220.0,6681,20,38577
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 15:00:00,1761145200,585140.0,586820.0,583740.0,586480.0,5133,20,32716
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 15:30:00,1761147000,586560.0,587500.0,585340.0,586340.0,4092,20,27471
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 16:00:00,1761148800,586380.0,588380.0,585700.0,586600.0,4308,20,29968
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 16:30:00,1761150600,586720.0,587400.0,583920.0,584700.0,5873,20,35804
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 17:00:00,1761152400,584640.0,585840.0,583400.0,583580.0,2740,20,18190
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 17:30:00,1761154200,583520.0,585220.0,582880.0,583860.0,3019,20,18926
BIT,BITV25,V25,2025-11-01,M30,2025-10-22 18:00:00,1761156000,583740.0,584080.0,578300.0,580500.0,2453,20,14077
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 09:00:00,1761210000,592460.0,592980.0,588400.0,590540.0,6182,20,20886
