ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITQ25,Q25,2025-08-30,M5,1755701400.0,627800.0,628040.0,627080.0,627460.0,561.0,20.0,3213.0
BIT,BITQ25,Q25,2025-08-30,M5,1755701700.0,627460.0,627740.0,626880.0,627560.0,563.0,20.0,3469.0
BIT,BITQ25,Q25,2025-08-30,M5,1755702000.0,627640.0,628080.0,625780.0,626100.0,1247.0,20.0,7091.0
BIT,BITQ25,Q25,2025-08-30,M5,1755702300.0,626140.0,626240.0,624540.0,625120.0,1324.0,20.0,6871.0
BIT,BITQ25,Q25,2025-08-30,M5,1755702600.0,625000.0,626040.0,624400.0,624580.0,1191.0,20.0,7110.0
BIT,BITQ25,Q25,2025-08-30,M5,1755702900.0,624640.0,624800.0,623900.0,624260.0,909.0,20.0,5153.0
BIT,BITQ25,Q25,2025-08-30,M5,1755703200.0,624380.0,624560.0,623400.0,623480.0,793.0,20.0,4463.0
BIT,BITQ25,Q25,2025-08-30,M5,1755703500.0,623500.0,623700.0,622600.0,622740.0,970.0,20.0,5609.0
BIT,BITQ25,Q25,2025-08-30,M5,1755703800.0,622840.0,623440.0,622260.0,623080.0,1065.0,20.0,5154.0
BIT,BITQ25,Q25,2025-08-30,M5,1755704100.0,623080.0,624320.0,622360.0,624300.0,1302.0,20.0,7546.0
BIT,BITQ25,Q25,2025-08-30,M5,1755704400.0,624280.0,624740.0,623860.0,624220.0,1030.0,20.0,5600.0
BIT,BITQ25,Q25,2025-08-30,M5,1755704700.0,624240.0,624640.0,623800.0,624380.0,689.0,20.0,4291.0
BIT,BITQ25,Q25,2025-08-30,M5,1755705000.0,624380.0,624500.0,623820.0,624300.0,400.0,20.0,2795.0
BIT,BITQ25,Q25,2025-08-30,M5,1755705300.0,624400.0,624460.0,623340.0,623560.0,682.0,20.0,3769.0
BIT,BITQ25,Q25,2025-08-30,M5,1755705600.0,623500.0,624440.0,623340.0,624180.0,802.0,20.0,4857.0
BIT,BITQ25,Q25,2025-08-30,M5,1755705900.0,624180.0,625360.0,624100.0,625000.0,1136.0,20.0,6141.0
BIT,BITQ25,Q25,2025-08-30,M5,1755706200.0,624920.0,626520.0,624920.0,626300.0,1256.0,20.0,7023.0
BIT,BITQ25,Q25,2025-08-30,M5,1755706500.0,626260.0,626840.0,625960.0,626500.0,713.0,20.0,4404.0
BIT,BITQ25,Q25,2025-08-30,M5,1755706800.0,626440.0,628120.0,626120.0,627840.0,1388.0,20.0,8070.0
BIT,BITQ25,Q25,2025-08-30,M5,1755707100.0,627800.0,627840.0,626560.0,626620.0,1183.0,20.0,7503.0
BIT,BITQ25,Q25,2025-08-30,M5,1755707400.0,626620.0,627520.0,626360.0,626800.0,799.0,20.0,4255.0
BIT,BITQ25,Q25,2025-08-30,M5,1755707700.0,626740.0,627180.0,626020.0,626020.0,684.0,20.0,4372.0
BIT,BITQ25,Q25,2025-08-30,M5,1755708000.0,626020.0,626400.0,625740.0,626400.0,595.0,20.0,3332.0
BIT,BITQ25,Q25,2025-08-30,M5,1755708300.0,626380.0,627080.0,626140.0,627040.0,754.0,20.0,5106.0
BIT,BITQ25,Q25,2025-08-30,M5,1755708600.0,626940.0,627760.0,626860.0,627720.0,901.0,20.0,5988.0
BIT,BITQ25,Q25,2025-08-30,M5,1755708900.0,627760.0,628420.0,627500.0,627820.0,1044.0,20.0,6799.0
BIT,BITQ25,Q25,2025-08-30,M5,1755709200.0,627940.0,627960.0,627140.0,627380.0,662.0,20.0,4437.0
BIT,BITQ25,Q25,2025-08-30,M5,1755709500.0,627380.0,628160.0,627360.0,628060.0,495.0,20.0,3259.0
BIT,BITQ25,Q25,2025-08-30,M5,1755709800.0,628100.0,628180.0,627500.0,627740.0,362.0,20.0,2658.0
BIT,BITQ25,Q25,2025-08-30,M5,1755710100.0,627640.0,627880.0,627360.0,627440.0,340.0,20.0,2782.0
BIT,BITQ25,Q25,2025-08-30,M5,1755710400.0,627540.0,628420.0,627520.0,628420.0,426.0,20.0,2151.0
BIT,BITQ25,Q25,2025-08-30,M5,1755710700.0,628400.0,628420.0,627960.0,628280.0,282.0,20.0,982.0
BIT,BITQ25,Q25,2025-08-30,M5,1755711000.0,628260.0,629420.0,628240.0,628720.0,890.0,20.0,4059.0
BIT,BITQ25,Q25,2025-08-30,M5,1755711300.0,628740.0,628760.0,628060.0,628420.0,450.0,20.0,2555.0
BIT,BITQ25,Q25,2025-08-30,M5,1755711600.0,628400.0,629000.0,628380.0,628660.0,393.0,20.0,1928.0
BIT,BITQ25,Q25,2025-08-30,M5,1755711900.0,628620.0,629080.0,628600.0,628960.0,343.0,20.0,1311.0
BIT,BITQ25,Q25,2025-08-30,M5,1755712200.0,628920.0,629680.0,628860.0,629480.0,626.0,20.0,3136.0
BIT,BITQ25,Q25,2025-08-30,M5,1755712500.0,629480.0,629860.0,629240.0,629720.0,332.0,20.0,2383.0
BIT,BITQ25,Q25,2025-08-30,M5,1755712800.0,629600.0,631160.0,629520.0,630040.0,480.0,20.0,2879.0
BIT,BITQ25,Q25,2025-08-30,M5,1755713100.0,629820.0,630240.0,629660.0,629780.0,193.0,20.0,791.0
BIT,BITQ25,Q25,2025-08-30,M5,1755713400.0,629900.0,630180.0,629080.0,629440.0,316.0,20.0,1751.0
BIT,BITQ25,Q25,2025-08-30,M5,1755713700.0,629440.0,630840.0,628100.0,628100.0,371.0,20.0,2408.0
BIT,BITQ25,Q25,2025-08-30,M5,1755714000.0,628180.0,628520.0,627580.0,628360.0,113.0,20.0,556.0
BIT,BITQ25,Q25,2025-08-30,M5,1755714300.0,628280.0,630300.0,627920.0,630300.0,106.0,20.0,1209.0
BIT,BITQ25,Q25,2025-08-30,M5,1755766800.0,623860.0,623860.0,622620.0,623540.0,1614.0,20.0,5852.0
BIT,BITQ25,Q25,2025-08-30,M5,1755767100.0,623420.0,624600.0,623260.0,623340.0,1337.0,20.0,4546.0
BIT,BITQ25,Q25,2025-08-30,M5,1755767400.0,623340.0,623600.0,622860.0,623420.0,837.0,20.0,2662.0
BIT,BITQ25,Q25,2025-08-30,M5,1755767700.0,623380.0,624200.0,622880.0,623740.0,1243.0,20.0,5236.0
BIT,BITQ25,Q25,2025-08-30,M5,1755768000.0,623700.0,625060.0,623480.0,624900.0,1796.0,20.0,5974.0
BIT,BITQ25,Q25,2025-08-30,M5,1755768300.0,624980.0,625120.0,623880.0,624320.0,1308.0,20.0,4286.0
BIT,BITQ25,Q25,2025-08-30,M5,1755768600.0,624240.0,625560.0,623860.0,625160.0,2101.0,20.0,8037.0
BIT,BITQ25,Q25,2025-08-30,M5,1755768900.0,625140.0,625140.0,623420.0,623660.0,2099.0,20.0,7457.0
BIT,BITQ25,Q25,2025-08-30,M5,1755769200.0,623640.0,624060.0,623400.0,623740.0,1133.0,20.0,3487.0
BIT,BITQ25,Q25,2025-08-30,M5,1755769500.0,623760.0,623800.0,622520.0,622560.0,2335.0,20.0,7296.0
BIT,BITQ25,Q25,2025-08-30,M5,1755769800.0,622580.0,623360.0,622360.0,622880.0,1957.0,20.0,6871.0
BIT,BITQ25,Q25,2025-08-30,M5,1755770100.0,622880.0,623460.0,621960.0,622300.0,2353.0,20.0,8604.0
BIT,BITQ25,Q25,2025-08-30,M5,1755770400.0,622260.0,623540.0,621800.0,623420.0,2625.0,20.0,12110.0
BIT,BITQ25,Q25,2025-08-30,M5,1755770700.0,623480.0,623620.0,622060.0,622980.0,2065.0,20.0,8737.0
BIT,BITQ25,Q25,2025-08-30,M5,1755771000.0,622900.0,623480.0,622520.0,622560.0,1418.0,20.0,5262.0
BIT,BITQ25,Q25,2025-08-30,M5,1755771300.0,622560.0,623300.0,622120.0,622540.0,1869.0,20.0,8640.0
BIT,BITQ25,Q25,2025-08-30,M5,1755771600.0,622540.0,623160.0,622240.0,622840.0,1085.0,20.0,6107.0
BIT,BITQ25,Q25,2025-08-30,M5,1755771900.0,622920.0,623240.0,622260.0,622780.0,888.0,20.0,4585.0
BIT,BITQ25,Q25,2025-08-30,M5,1755772200.0,622820.0,623060.0,621460.0,622100.0,2942.0,20.0,14001.0
BIT,BITQ25,Q25,2025-08-30,M5,1755772500.0,622100.0,623800.0,621760.0,623340.0,2445.0,20.0,12325.0
BIT,BITQ25,Q25,2025-08-30,M5,1755772800.0,623440.0,624200.0,622280.0,624120.0,2154.0,20.0,10252.0
BIT,BITQ25,Q25,2025-08-30,M5,1755773100.0,624140.0,624420.0,621580.0,624380.0,3953.0,20.0,20795.0
BIT,BITQ25,Q25,2025-08-30,M5,1755773400.0,624380.0,626040.0,624320.0,625040.0,3548.0,20.0,17651.0
BIT,BITQ25,Q25,2025-08-30,M5,1755773700.0,625120.0,625560.0,623940.0,624200.0,2220.0,20.0,14181.0
BIT,BITQ25,Q25,2025-08-30,M5,1755774000.0,624040.0,625760.0,623380.0,625080.0,2502.0,20.0,13793.0
BIT,BITQ25,Q25,2025-08-30,M5,1755774300.0,625100.0,625820.0,624920.0,625460.0,1139.0,20.0,7802.0
BIT,BITQ25,Q25,2025-08-30,M5,1755774600.0,625480.0,626360.0,625260.0,625840.0,1570.0,20.0,7673.0
BIT,BITQ25,Q25,2025-08-30,M5,1755774900.0,625800.0,626980.0,625560.0,626360.0,1900.0,20.0,9147.0
BIT,BITQ25,Q25,2025-08-30,M5,1755775200.0,626380.0,626740.0,625580.0,626160.0,1102.0,20.0,5493.0
BIT,BITQ25,Q25,2025-08-30,M5,1755775500.0,626220.0,626680.0,625200.0,626200.0,1585.0,20.0,9639.0
BIT,BITQ25,Q25,2025-08-30,M5,1755775800.0,626200.0,626220.0,624340.0,624340.0,1906.0,20.0,11342.0
BIT,BITQ25,Q25,2025-08-30,M5,1755776100.0,624400.0,625120.0,623040.0,623200.0,2323.0,20.0,12885.0
BIT,BITQ25,Q25,2025-08-30,M5,1755776400.0,623140.0,623260.0,621520.0,622940.0,2667.0,20.0,14698.0
BIT,BITQ25,Q25,2025-08-30,M5,1755776700.0,622960.0,623200.0,622000.0,622300.0,1352.0,20.0,8691.0
BIT,BITQ25,Q25,2025-08-30,M5,1755777000.0,622360.0,623960.0,622140.0,623900.0,1362.0,20.0,7266.0
BIT,BITQ25,Q25,2025-08-30,M5,1755777300.0,623920.0,624640.0,623000.0,623580.0,1836.0,20.0,12966.0
BIT,BITQ25,Q25,2025-08-30,M5,1755777600.0,623640.0,624380.0,623240.0,623460.0,929.0,20.0,5249.0
BIT,BITQ25,Q25,2025-08-30,M5,1755777900.0,623520.0,623540.0,622480.0,622920.0,997.0,20.0,6380.0
BIT,BITQ25,Q25,2025-08-30,M5,1755778200.0,623060.0,623080.0,620960.0,621000.0,2104.0,20.0,13253.0
BIT,BITQ25,Q25,2025-08-30,M5,1755778500.0,621000.0,622800.0,620440.0,622760.0,2183.0,20.0,13268.0
BIT,BITQ25,Q25,2025-08-30,M5,1755778800.0,622720.0,623780.0,622260.0,623460.0,1706.0,20.0,13452.0
BIT,BITQ25,Q25,2025-08-30,M5,1755779100.0,623540.0,623700.0,621740.0,622360.0,1325.0,20.0,8987.0
BIT,BITQ25,Q25,2025-08-30,M5,1755779400.0,622460.0,622920.0,621640.0,622660.0,1236.0,20.0,9697.0
